"text","rating","name","placeId","stars"
"Great Job! I called Mr. Gary H. and problem solved!!!

Now - l will say. Talk of fair pricing, problem solved to the root, honesty and transparency, not to forget timeliness for a weekend job.

#PeaceOfMind #Trustworthy #Great Service

Money can’t buy any of those qualities.",,"Virtuous Women Praying Alter","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"When I called and texted him, I hadn't heard from him",,"Kathy Edmond","ChIJ0e9ydrTLjIgRMkvaE3nTaho","1"
"G&H did an outstanding job on this house and with the appliances as well. Gary is a great Stand -up guy who truly knows his trade. I wish I could give more than 5 stars. Great job G&H!!!!",,"Jay Jackson","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"Gary replaced our old bulb electrical panel with a new upgraded one. He was very nice and professional!",,"BJ","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
,,"Courtney Thomas","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
,,"Zach White","ChIJ0e9ydrTLjIgRMkvaE3nTaho","1"
,,"Michelle Scott","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"If it was possible to give 0 stars I would. These people never answer the phone. When they do answer you get the owner of the company and he proceeds to tell you that his technician will call you back but he never does. My warranty company dispatched this company on April 8th to fix my washing machine. It is now  may 4th. I called around the 18-20 to get an update from the company and they told me they didn’t have my work order number. Never once did they think to call me or my warranty company to get the work order number. This is terrible customer service. The straw that broke my back was the owner last week scheduled and appointment for today may 4th to come fix my washer. I called the company twice and didn’t get an answer. I had to call my warranty company to get them to answer and come to find out they won’t be at my house until tomorrow. Never once did they call to tell me this. Never once did they tell the warranty company. I don’t know if it’s the technicians or the management but stay away from this company.",,"Garrett Reneau","ChIJ0e9ydrTLjIgRMkvaE3nTaho","1"
,,"Bonnie Ferguson","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
,,"Meme 2","ChIJ0e9ydrTLjIgRMkvaE3nTaho","1"
"They took $85 service fee and never return",,"Alvin Will","ChIJ0e9ydrTLjIgRMkvaE3nTaho","1"
"Gary answered our Saturday afternoon emergency call and traced the issue back to the meter. We got the power company out right after he finished and they found the problem. He was professional, thorough, shared some of his expertise, and just a very nice person. 10/10 will use again!",,"Jaimie Gonzalez","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"I needed a disconnect for my water heater Gary was the first one to call me back. he came out the same day and gave me a quote the next day he had it installed he's very professional and friendly.I will definitely use him for future projects.",,"Brian Johnson","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"I had some issues with my lighting. Some kind of way I messed up something and had no power in my bathrooms. Mr Gary was the only Eletrician to call me back, after calling several companies, and fixed my issue the same day. I would highly recommend this company to anyone in need of their services.",,"Angela Hill","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
,,"J Jaxn","ChIJ0e9ydrTLjIgRMkvaE3nTaho","3"
,,"Eric C.","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"Gary of G&H was very professional and corrected the wiring issues I had very quickly. I am already working with G&H on another project.",,"Mark Lupo","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
,,"Eric Vaughan","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"Gary was very thorough and professional. He handled  the rewiring of my pool pump skillfully. It just took one diagnose and he solved the issue. I would recommend him to family and friends.  I will use Gary again.",,"Mattie Lee","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
"Professional, prompt service. Gary knows his craft and I highly recommend him for your electrical and plumbing needs",,"Rhonda Doleman","ChIJ0e9ydrTLjIgRMkvaE3nTaho","5"
,,"Steve Abney","ChIJDxs57a8kiogRdq1nzIbynL4","5"
"Long wait",,"Rachel Stallings","ChIJDxs57a8kiogRdq1nzIbynL4","1"
"They would not help me when I really needed it to.",,"NATE GOODMAN","ChIJDxs57a8kiogRdq1nzIbynL4","3"
,,"Brandon Holcomb","ChIJDxs57a8kiogRdq1nzIbynL4","1"
"Very professional did job and left everything in orderly fashion. Would use again",,"Brenda Watwood","ChIJDxs57a8kiogRdq1nzIbynL4","5"
,,"*ÅMÅRÅ* *KIRCUS* (*•*ÂMY*•*)","ChIJDxs57a8kiogRdq1nzIbynL4","5"
,,"Ramona Watson","ChIJDxs57a8kiogRdq1nzIbynL4","5"
"I greatly appreciate the work the guys at Williams did for me , they were informative about what it was I was needing done they always showed up on time , on there first visit they assess the situation knew what needed to be done and immediately began necessary repairs I would 100% recommend these guys to anyone needing electrical work done , they replaced my meter base and rewired my breaker box, I thank you guys and appreciate the efforts put in to assure the job was done CORRECTLY",,"RARE REEFA","ChIJMTINnWrLjIgRguiYGm86WcA","5"
"To start they had already no-showed. They then showed up over an hour late. They were supposed to install outlets in my detached garage, and power to the shop as well. In the process of doing this, they damaged the wiring in the ground. They dug directly where other wires lay, and cut them. Then they repaired them with electrical tape alone, in an area where it floods. This is not the proper fix for this! We went not even two months and realized that they killed the line that goes to our well, leaving us without water. They will now not answer any phone calls, texts, or voicemails even before we knew that this is what they had done. Everything about this has been shady and beyond poor professionalism. Save yourself the money and go with a better company who will do things the right way.",,"Jennifer Burnett","ChIJMTINnWrLjIgRguiYGm86WcA","1"
"David is the best electrician I have ever seen! He does amazing quality work all in the name of Jesus!!",,"Preston Devillier","ChIJMTINnWrLjIgRguiYGm86WcA","5"
"Contact them for a free in-home estimate, and schedule within a couple of days.
They've installed recessed lighting in our living and bedroom today and a ceiling fan in the bedroom. There were some track lights and other fixtures that had to be taken out and patched. The electricians showed up exactly when scheduled. They did a walk-through to confirm placement and got to work. Extremely happy with how everything turned out. They covered everything in plastic before starting and did an excellent job.
I will use them again to do the rest of the rooms in a couple of months.",,"Camila Harrison","ChIJn6QKobfNjIgRrNkQSsD_-XE","5"
"Happy at last! This contractor always delivers! Our real-estate company manages several condominiums in the area and we always get electrical-related complaints from tenants. Good thing their electricians work fast.",,"Harold Thurman","ChIJn6QKobfNjIgRrNkQSsD_-XE","5"
,,"VQ3.5_ _","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"Scott and his staff are amazing at troubleshooting electrical issues. They were quick to respond and have great customer service.",,"Mandy Barbaree","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
,,"Melinda Velasquez","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"Super professional, honest and trust worthy!",,"Jessica F","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"We had to rebuild the service to our home. Scott was efficient and got the project completed on time. He was knowledgeable and fair priced.",,"Kim Funderburk","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
,,"Jessica McCullars","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
,,"Johnson Trawick","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"Scott and his team are courteous and knowledgeable. I can always depend on them to do a great job!",,"Flowers Flowers","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"Had problems with 4 ceiling fans.  Either the fan didn't work or the light didn't work.   Gary and Jonathan came to check it out.   He said that there would be no problem repairing them. He quoted a fair price.   He promised to be here and were there.   They were polite, courteous, knowledgeable and professional.    They did a great job.   Any future electrical problems I know where to call.  I will recommend them to my family, friends and neighbors.",,"Michael Termine","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"Called to see about getting an outlet installed as well as fix a switch that wasn't working. Scott and another electrician showed up, diagnosed  and repaired the switch problem, installed a new outlet, cleaned up the mess, and were done in about 30 minutes. The price was very reasonable and I will definitely be calling again for any other electrical needs. They were very courteous and didn't mind all of my curious animals.",,"Angela Cofer","ChIJl7kqo5DMjIgRN1HEFOe6BNs","5"
"Bluff Creek did the electrical work for our whole home renovation in Waterloo.  Troy communicated well throughout and was responsive to me all the way through.  The electrical aspects of the project went very smoothly, even when it was necessary to pivot to alternatives (as is common in renovations).  I will continue to call Bluff Creek whenever I need an electrician.",,"Richard E","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
"Bluff Creek did the electrical installation on our new pool. He  explained in detail what he would do, and took the time to answer all of my questions. Workmanship was excellent at a reasonable price. Will call Troy for my next electrical project.",,"Beverly Peebles","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
"Previous 5 stars must have come from family members because this person is extremely unreliable and I am not the only person who thinks so. And he has been a no show multiple times.  Quality of work ok but often will take repeated  visits to get it right.  Will never use again",,"Randy Wellman","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","1"
"Great guys got out fast at short notice will use them for all my jobs",,"William Gibbs","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
"I've hired many different contractors and have always been disappointed. They usually take my money and do not complete the job or the work is shoddy and I have to call in someone else to do the job correctly and pay more. This was the very first time I called a contractor that responded immediately and did everything top notch. I lost power due to a storm. The utility company came out to the house and cut the power to prevent a fire. I called Troy and he was at the house the next day to do the work. Not only did he repair the meter, he called and coordinated the inspection and had the utility company come back out and restore the power all on the same day of the repair. He was in constant communication with me letting me know what was happening each step; and went above and beyond by going back and forth to my house to meet the Inspector and double check to make sure the power was restored. For all of his hard work, his price was ""extremely"" reasonable. Without a doubt, I would recommend Troy to anyone needing any electrical work. Thank you so much for getting my power back on. Top notch job!!",,"Diana Constable","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
"I called and they responded so quickly. We decided on a day and unfortunately we ran into an emergency and needed it sooner. Without hesitation they came out and ran our plug. They were professional and very informative. From now on I will call them for all my electrical needs.",,"Bambi Sebelski","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
"Troy was excellent to work with. He got a hired hand, Jarrett, out to the house quickly and solved our issue. Jarrett was polite and professional. We needed our stove set up for a 220v. Simple fix. But they were courteous, proficient, and flat out awesome. 10/10 would recommend to use again.",,"Kyle Gvillo","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
"We called several places to get a repairman for an outlet not working. Bluff Creek responded and sent a crew within a few hours. The guys were knowledgeable and able to resolve the problem in a few minutes.  Thank you Bluff Creek!",,"Judy Dawson","ChIJE9h1bHsVfYgRYBt0xW0U-JQ","5"
,,,"ChIJPaTPeM92h4gRiiNSxD1ZVvA",
,,,"ChIJL_XqtysXg4gRibGsimlGciw",
"The number you are calling is a personal persons phone that is unrelated to this company. Stop calling this number",,"Stephanie Cole","ChIJ345EvhzLjIgRylLt2ZAmwN8","1"
,,"djuna james","ChIJ345EvhzLjIgRylLt2ZAmwN8","4"
"Awesome",,"no body","ChIJ345EvhzLjIgRylLt2ZAmwN8","5"
,,,"ChIJq6qqqtpJfYgRkcyeIENAVVY",
"AART Electrical Services added additional socks in 2 bedrooms. The technician was very professional and did an amazing job!! We will definitely use them again!!",,"Marion Fletcher","ChIJy8T1gOYe8a0RKMReOpaAczU","5"
"AART Electrical Services did some subpanel and wiring work for me recently.  Due to some personal challenges I had in life I needed to get this done very quickly. This company came highly recommended by another contractor working on my home, and was able to fit me into their shedule on short notice. Did a great job, owner is reliable and easy to work with, provides high quality services with follow through to the end.  The owner ensures the customer is happy with the work and that the work is done correctly.  His workers were very kind and polite.  They all worked hard and everything is working well.  I recommend this company and would hire again.",,"LL K","ChIJy8T1gOYe8a0RKMReOpaAczU","5"
"Have used them for years we have been extremely happy with quality, service, prompt response and affordability.",,"Trisha Ergle","ChIJ_____6-FYogR6DXOJ9WEiCo","5"
,,"sofia bates","ChIJ_____6-FYogR6DXOJ9WEiCo","5"
"This guy made an appointment with me 4 days prior, then day of, said he didn't have my address, yet he had 4 days to ask for it, then day of, waits till almost time to be here to ask for my address. I give it, and then he tells me he thought I was in Madison, 45 minutes or more later. I had company coming, so I asked to reschedule, then the dude doesn't even give me a time. I had to ask 3 times over a 2 day period, only to get ""Look, I'm busy, 5:00 p.m.""  On a flipping Saturday.  So I guess it must be nice to have so much work, you can diss potential customers. Steer clear of this guy.",,"Jim Ferrell","ChIJ21UsYhqFYogRI1gR8c5Pj4U","1"
"Ram's Delta Electric, is a very capable and efficient company. Ram & Rachel, helped us out w/an issue we were having w/an outdoor, walkway fixture (mounted on a brick pillar). The problem was resolved in a timely manner. Ram & Rachel, are extremely personable and so easy to work with! We felt we received excellent service at a fair price, and we would not hesitate to call on them again - we highly recommend, Ram's Delta Electric - give them a try, you'll be glad that you did!

Larry & Joni Hyatt, Huntsville, AL",,"Larry Hyatt","ChIJ21UsYhqFYogRI1gR8c5Pj4U","5"
"Great work",,"Paula “Yesenia” Palencia","ChIJ21UsYhqFYogRI1gR8c5Pj4U","5"
"Ram and his team are absolutely wonderful to work with! He shows up on time, communicates great, and does amazing work at a fair price. Would definitely recommend!!",,"Symphony Keeton","ChIJ21UsYhqFYogRI1gR8c5Pj4U","5"
,,,"ChIJqfjXESMw9ScRlEBpQy3HFSo",
"These guys fixed what should’ve been a simple issue (previous owners were not electricians by far) and did it quickly and didn’t break the bank. They were so nice to me and my father. Highly recommend them!!",,"jenness34","ChIJQ3xJlJsR_kgRCmafth5ZRZw","5"
"Great company to work with. Top-notch electricians.",,"Steve Garner","ChIJB4HlzIiEYogRJ8DpQg706wg","5"
"John went above and beyond for me, very professional and very prompt, thank you so much !",,"diana duncan","ChIJB4HlzIiEYogRJ8DpQg706wg","5"
,,"Don McCord","ChIJB4HlzIiEYogRJ8DpQg706wg","5"
,,"Drew Mitchell","ChIJB4HlzIiEYogRJ8DpQg706wg","5"
,,"John Pumphrey","ChIJB4HlzIiEYogRJ8DpQg706wg","5"
,,"Mason Whitehead","ChIJB4HlzIiEYogRJ8DpQg706wg","5"
,,,"ChIJT423IlG_YogR1LZ4latvgkg",
"He was honest and reasonably priced",,"Linda Loomis","ChIJZSrU2_vUiYgRJB4idONltCQ","5"
,,"Lisa Reed","ChIJZSrU2_vUiYgRJB4idONltCQ","5"
"awesome",,"no body","ChIJZ9rpUYO5jIgRXTlrwmV6ArY","5"
,,"Ko Ko","ChIJZ9rpUYO5jIgRXTlrwmV6ArY","5"
"Friday morning we had a tree fall and rip the conduit pole down from our home leaving us with no power. So after a long stressful day of calling every electrician in the the area and almost giving hope of getting any repairs done by bedtime, or even over the weekend,
Kevin of Echols Electical reached out and let me know he was on his way, he got here around 5:30 pm and refused to leave until the job was done, and we were able to call the power company to come inspect and reconnect, so we would not be left without power through out the night! This man and and his crew were absolutely amazing from start to finish! And they were lifesavers! They worked for several hours after business hours in the non stop pouring rain to ensure that our family did not have to continue to go without power. And they did an awesome job. As we go to bed, with the power back up and running, I just cannot express how grateful I and my family are for these men’s hard work and genuine kindness this evening! I would highly recommend Echols Electrical to anyone needing electrical work done!",,"Alexis Shelton","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Kevin is the best!   He responds quickly to calls & texts and even quicker to get the job done.  My elderly mother needed a security light replaced and he took great care of her.  I highly recommend Echols Electrical for all of your electrical needs.  His  crew is not only quick, but efficient and customer service is definitely the best.",,"Stephanie Hodges","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"We had damage due to a lightning strike. Called on a holiday and Kevin called me right back and he was able to come out very fast. Made all the necessary repairs so we were able to turn our power back on. Very fair prices, personable and respectful. He really saved the day for us.",,"T Y","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Kevin and his crew were amazing. Super professional and knowledgeable. We needed a couple extra outlets and lighting added in and they got it done quickly and didn't leave a mess. I highly recommend them for any of your electrical needs. We'll be using them again for sure!",,"Carly Wood","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Called and left a message, but no return call.  Not dependable.",,"Greg Black","ChIJMzBnGeHniYgR40nnyNLYn30","1"
"Awesome job done right and affordable 👏",,"annette pesante","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"We had an issue with electrical panel and Echols provided same day service.
Very friendly, professional and economical . Highly recommend.",,"Kelly Milleruwa","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Good guy does good work ..",,"Anthony Ledbetter","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Left a message for someone to call me. Never heard from anyone. Called another company and they came the very next day and fixed my problem.",,"Charlotte White","ChIJMzBnGeHniYgR40nnyNLYn30","1"
,,"Wayne Martin","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Needed a smart-home doorbell installed. This house's wiring is pretty old and hadn't been used in who knows how long, and Kevin was the man. He checked everything out then let me know exactly what would need to be done, and how much it'd be.

Once we had an appointment setup, the work was done quickly. He was very experienced and knowledgeable.

We had new carpeting put in and have a curious cat as well, and the extra environmental workspace needs were respected. All in all, we now have the doorbell system properly wired, ""Google Hello"" Doorbell installed, the carpet is still pristine (even with a trip or two up into the attic!), our cat isn't dancing in the streets, and it's not even the afternoon yet!

If you need something worked on Echols Electric will get it done! 👍",,"Nekuromu","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Kevin installed a new service pole and a new plug for our new house, he was very professional and came when he said he would, cleaned up any mess that he and his workers made and offered to come back and turn the electric on once we were all set. He also talked with my son when he was asking guestions.i will definitely use and recommend him again.",,"Shawn Burrow","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Kevin and his team perform excellent work. They were easy to communicate with, always prompt, and cleaned up after the job. We were very impressed with the finished product. I would highly recommend them for any electrical job you have.",,"kevin kimberly","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"I was referred to Echols from a friend. I’m out of town and needed my mothers house checked on for various problems. Kevin came out and found the problem quickly, and they were minimal. He fixed the issues, and didn’t charge me a dime. Not many people do that, especially when they make time to come over immediately. I’m very thankful and grateful for his generosity. I’d recommend his services and will be sure and call in the future for any other business.",,"Stephen Whatley","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Great service! Thank you for a great job!",,"Jennifer Jones","ChIJMzBnGeHniYgR40nnyNLYn30","5"
,,"Heidi Maze","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"We've got a couple of other things that he will be the only one to do the work.  A++++++++++++",,"MICHELLE SIMPSON","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Mr. Echols came by our place and ran power from my house panel to an outdoor panel so My family can power our RV in the driveway.  We couldn’t be happier with the final product.  It is obvious from conversation with Mr Echols and watching him work that he is very experienced in electrical work.  From our first conversation to project completion Mr Echols was an absolute professional who went out of his way to make sure we understood and were comfortable with every detail of the project.  He is very thorough and did a great job of keeping the work area hazard free and tidy as he went.  As an added bonus, Mr Echols works great around kids and pets.  I am very picky about who I hire for any kind of work, but I will not hesitate to call Echols Electrical for any of my future needs.  I highly recommend Echols Electrical to any of my family, friends, or anyone else in need of electrical work.  Thank you Mr Echols for a great job that has made my family and me very happy.",,"Bryan Williams","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Kevin always showed up when he said he would, from the estimate to the completion of the job.  I had a multiple-day project updating an electrical installation from the 1970s and he was there promptly every day and worked into the evening.  Not only that, but he found some very questionable work that had been done in the past and fixed the things someone else had done incorrectly--potentially dangerous situations that could have caused a fire.
He was thorough, diligent and determined to make sure everything was repaired, updated and working correctly before he called it done.  Our situation was quite a mess and he traced everything down and made it right along with giving us advice about how to install things in the future.  His helper Colt is a great young man and a hard worker, as well.
He did everything he said he'd do, and more, for a very reasonable price.  We will be calling him again when we need him for future projects!",,"Natalie Grace","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Mr. Echols came to me highly recommended. I needed electricity run to my my barn. For the estimate, he accommodated my work schedule and did his estimate at dusk when we could barely see. He was very professional, and told me he would do his best to work with my budget. Not only did he do that, he found a better/less expensive way to do it! On the day of, he promised that I'd have power by the end of the day, and he nailed it! Even with a couple vendor-caused hiccups, he made it happen. And didn't even charge me for the extra parts! My wife and I had been arguing a lot lately because we felt like we had lost that electricity between us. But thanks to Kevin, I'm like the barn, and my wife is like the house! There's now plenty of electricity between us!",,"Jason Eck","ChIJMzBnGeHniYgR40nnyNLYn30","5"
,,"Jason Johnson","ChIJa_o8XZJgYogRsxvPFVSIJWA","5"
"I have called them for two separate issues, and left messages.  No one has ever returned my calls.  Very disappointing.",,"Theresa McIlwain","ChIJZTQBq7aNYogRcOEA6xbmy58","1"
,,,"ChIJT5vpOABfYogRjJctauhQ9hQ",
"I have used Ram Electric for over 5 years now and they are wonderful!!!!",,"Robin Holcomb","ChIJrRma06efYogRqfxStw2Iv7A","5"
,,"Lisa Spratt","ChIJrRma06efYogRqfxStw2Iv7A","5"
"Stacey was really knowledgeable, professional, on time and did a fantastic job. He installed ventilation fans in both bathrooms and cleaned the insulation up, as if he had never been there. Set in a new stove plug, installed a new outdoor receptical and installed a security light. Super clean very affordable. I would call them again x 10!!!",,"Dana Ray","ChIJrRma06efYogRqfxStw2Iv7A","5"
"Service Rite LLC was very professional and knowledgeable.  Daniel and Brent hid the MC Cable whenever possible and the job met our expectations in every way.  We are very satisfied with their work.",,"Barry Crumrine","ChIJH47pan1nYogR_YALipPdF2I","5"
"Great contractor to work with , very professional, good work ethic and honest people.",,"Mossiel Gomez","ChIJH47pan1nYogR_YALipPdF2I","5"
,,,"ChIJXziR_u9XYogRMcNDpsT_3Jc",
"I don’t normally leave reviews but in this case I will for the excellent work done and most of it after hours he went out of his way to go back for extra parts that were needed and swapping out an electrical panel that he found small dents in all of which he wouldn’t charge over the quoted price. I will definitely recommend Browns electric service to anyone needing a licensed and bonded electrician. Awesome guy.that loves his family and his country",,"Brian Draughn","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
"If anyone needs any Electrical work done this is the place to call. Mr. Brown was quick to respond to my call and took care of my problem. I recommend him very highly. I appreciate all he did. Thanks Again 😊",,"Denise Crocker","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
,,"James Shepherd","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
,,"Joka Wild","ChIJBfiEC_R2m4gR42O3RLZ2ISM","1"
"I called and spoke to Mr. Johnny  brown it was nothing but respect from the minute he answered the phone showed up same day to give me an estimate started work on my new shop a few days later he is very knowledgeable helpful helps you understand what’s going on gets the job done in a timely manner  does everything he says he’s going to do keeps the jobsite clean keeps in touch answers any questions you may have just an all-around pleasure to be around from start to finish this guy definitely knows his stuff We will be using him again on our 60 x 60 shop in the future hands-down the best guy do not hesitate to call Browns trust me you won’t regret it fantastic guy beyond five star rating",,"Romeo Cipriani Gaming","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
"Called and never got a return call. I guess they don't need the money.",,"Sabrina Hinton","ChIJBfiEC_R2m4gR42O3RLZ2ISM","1"
"Excellent work--very tidy, neat, and professional installation of power boxes and panels needed for hot tub. New outlets put in for kitchen and home office. Repaired bad GFI outdoor receptacles. Very fair price for all work done in a timely and courteous manner. Definitely will use for even larger and smaller upcoming projects. This is the electrican you need. Top notch work, fair price, honest, courteous.",,"Red Dragonn","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
"Great quality work! Very honest and arrived in a timely manner. I highly recommend Robin for all electrical services!",,"Start 2 Finish Woodworking","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
"One of the best in the business. Professional,,helpful, no price gouging. Just real work that is to help you the customer. Highly recommend.",,"Roger Redd","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
"Great people",,"tabby Allen","ChIJBfiEC_R2m4gR42O3RLZ2ISM","5"
"Finished hanging ceiling fan in 1 hour. Did a great job and made sure it was done just as I wanted it. Will use again for sure!",,"Sarah sasser","ChIJKb0t4DhLfYgRPL3UtJ3MS6U","5"
,,,"ChIJ45Fok9JIfYgRABJVFl60shA",
"I just wanted to say that Mr. Echols and his crew were fabulous. I requested a quote to run power out to our barn and he came and not only gave a quote but finished the project sooner then was expected. I wanted to surprise my husband with this venture before he came home from his hunting trip. I had mentioned this to Mr. Echols, that I just wanted to at least get a quote before my husband came home. He promptly asked my husband’s return date and not only met it but did so without pressure of me asking. Like I said, above my expectations. The day he came to do the work was the day my husband was returning, he kept asking when I expected his arrival time. He almost met it, would it have not been for the foundation of our garage. I am glad Mr. Echols was just finishing up when my husband pulled in because he could meet Mr. Echols and go over all of the technical stuff that was done. Not only would I recommend his services, I will be using them again soon for an upcoming project. Mr. Echols has made our prestigious list of servicemen we trust, will recommend and will use again. Thank you Mr. Echols for doing a great job and helping me keep the ‘spark’ in my marriage. Lol <— see what I did there? :-)",,"Jennifer Flory","ChIJMzBnGeHniYgR40nnyNLYn30","5"
"Very proficient and very professional service. Mr Echols was timely and reasonably priced. I will continue to use this vendor for all future projects. I high recommend Mr Echols to anyone requiring repair work or new installations. ABSOLUTELY superior service!",,"William Beardsley","ChIJMzBnGeHniYgR40nnyNLYn30","5"
,,"EM H","ChIJMzBnGeHniYgR40nnyNLYn30","5"
,,"Derek South","ChIJby-v5V-xYogRx_n2jb44zS0","5"
"These guys are great! The technician came out the day before Thanksgiving to see what was wrong with my heater. Unfortunately they had to order a part and with the holiday it took a little longer than usual to get it ordered and for the part to come in. But they came and got my heater up and running the same day they received the part. This is the second time I have used them, and they have been very friendly and efficient each time! I would definitely recommend them if you have issues with your heat or air!!",,"Ashlee Bartley","ChIJby-v5V-xYogRx_n2jb44zS0","5"
"Has always been on time to my repair calls!   Extremely fair prices.   Could not be more happy with their service 😊",,"Felecia Waddell","ChIJby-v5V-xYogRx_n2jb44zS0","5"
"I plan to use this company again for any air conditioning or electrical issues I might have. They came out the same day I called, fixed my wiring problem, and the price was very reasonable.   Nice people!",,"Deborah Walters","ChIJby-v5V-xYogRx_n2jb44zS0","5"
"Locally and family owned and does great quality work! I highly recommend this business for all your electrical and air conditioning needs.",,"Kayla Blanton","ChIJby-v5V-xYogRx_n2jb44zS0","5"
,,"Ginny Jaggers","ChIJby-v5V-xYogRx_n2jb44zS0","5"
"Don’t think you can find anyone to top this place right here! Knows his stuff and has always been very helpful in letting us know what we needed to fix our AC. Gonna be purchasing a new unit down the road and wouldn’t go anywhere else!",,"nichole keppner","ChIJby-v5V-xYogRx_n2jb44zS0","5"
"They did a great job and were fast and also over $400 less expensive than my other estimate. Honest and reliable business.",,"Jennifer Jay","ChIJby-v5V-xYogRx_n2jb44zS0","5"
,,,"ChIJr9IUtmLUhQ0R5B7xGsoD47I",
,,"Sally Stout","ChIJjZolvrJcWqgRiOOO7hKyIu4","5"
,,"Chad Andrews","ChIJjZolvrJcWqgRiOOO7hKyIu4","5"
"Excellent, conscientious, good quality, and professional workmanship.  Highly recommended electrical staff that do a great job and do it right!",,"John Traylor","ChIJL_C9qrIkYogRqKK51_SBNIU","5"
"Larry Sneed is one of the kindest people I've met and his guys do great work, they get down to business right away and always do a fantastic job. I've never had a problem with their work.",,"Sharon Ivy","ChIJL_C9qrIkYogRqKK51_SBNIU","5"
"Very responsive and greatly appreciated!",,"KC Chillcott","ChIJL_C9qrIkYogRqKK51_SBNIU","5"
"Can’t speak to the services they provide - but their drivers are dangerous. If that’s how they behave behind the wheel, I’d never trust them to work on my home. Note to the business - I’d monitor your drivers. Their behavior is bad for your business.",,"Tonalea Carbonette","ChIJL_C9qrIkYogRqKK51_SBNIU","1"
"Very kind, knowledgeable, reasonably priced. Would definitely recommend and use again. Do NOT have the rude ‘screw you out of your money’ attitude. This guy was friendly and honest; with that ‘southern hospitality’ were being nice and honest comes naturally :)",,"Margo Satterfield","ChIJL_C9qrIkYogRqKK51_SBNIU","5"
"Sneed Electric is beyond amazing!! Great prices and very friendly! Great quality work!!",,"Elizabeth Jones","ChIJL_C9qrIkYogRqKK51_SBNIU","5"
,,"Amanda Boyette","ChIJP6Bd_yJoYogRXeOj5aGCzoo","1"
"Tried to call a few times. Left a message. No response or call back. Do not think they are in business anymore.",,"Matt Roidt","ChIJP6Bd_yJoYogRXeOj5aGCzoo","1"
"Great service and great prices will follow up and gives free estimates",,"M.G. Sturm","ChIJP6Bd_yJoYogRXeOj5aGCzoo","5"
,,,"ChIJSSVNBJJBmogR-kGImRNbDCU",
